REGN	PLAN	NUM_SC	ITOGO	A_P	DT
558	À	47425	107708.0	2	2013-01-01
558	À	47426	17863.0	2	2013-01-01
558	À	47427	113435.0	1	2013-01-01
558	À	47802	107724.0	1	2013-01-01
558	À	47804	2901.0	2	2013-01-01
558	À	51401	0.0	1	2013-01-01
558	À	51404	6506.0	1	2013-01-01
558	À	51405	0.0	1	2013-01-01
558	À	51409	0.0	1	2013-01-01
558	À	52303	0.0	2	2013-01-01
558	À	52306	52044.0	2	2013-01-01
558	À	52406	45.0	2	2013-01-01
558	À	52503	3996.0	1	2013-01-01
558	À	60301	16377.0	2	2013-01-01
558	À	60302	38399.0	1	2013-01-01
558	À	60305	3.0	2	2013-01-01
558	À	60306	0.0	1	2013-01-01
558	À	60307	0.0	2	2013-01-01
558	À	60308	172.0	1	2013-01-01
558	À	60309	0.0	2	2013-01-01
558	À	60310	0.0	1	2013-01-01
558	À	60311	4281.0	2	2013-01-01
558	À	60312	82120.0	1	2013-01-01
558	À	60314	0.0	1	2013-01-01
558	À	60322	100.0	2	2013-01-01
558	À	60323	1818.0	1	2013-01-01
558	À	60324	5082.0	2	2013-01-01
558	À	60401	505199.0	1	2013-01-01
558	À	60404	271.0	1	2013-01-01
558	À	60410	522133.0	1	2013-01-01
558	À	60411	1801830.0	1	2013-01-01
558	À	60413	113370.0	1	2013-01-01
558	À	60601	122767.0	2	2013-01-01
558	À	60701	490.0	1	2013-01-01
558	À	60901	93.0	1	2013-01-01
558	À	60903	21.0	2	2013-01-01
558	À	61002	46.0	1	2013-01-01
558	À	61008	1075.0	1	2013-01-01
558	À	61009	6848.0	1	2013-01-01
558	À	61011	17115.0	1	2013-01-01
558	À	61209	0.0	1	2013-01-01
558	À	61210	0.0	1	2013-01-01
558	À	61212	0.0	1	2013-01-01
558	À	61304	162.0	2	2013-01-01
558	À	61403	28604.0	1	2013-01-01
558	À	70601	8447670.0	2	2013-01-01
558	À	70603	2540501.0	2	2013-01-01
558	À	70606	6527227.0	1	2013-01-01
558	À	70608	2435524.0	1	2013-01-01
558	À	70611	19741.0	1	2013-01-01
558	Â	90701	2.0	1	2013-01-01
558	Â	90901	77725.0	1	2013-01-01
558	Â	90902	933464.0	1	2013-01-01
558	Â	91003	0.0	2	2013-01-01
558	Â	91004	0.0	2	2013-01-01
558	Â	91202	198121.0	1	2013-01-01
558	Â	91203	11.0	1	2013-01-01
558	Â	91207	2.0	1	2013-01-01
558	Â	91311	203878.0	2	2013-01-01
558	Â	91312	14125370.0	2	2013-01-01
558	Â	91315	1497998.0	2	2013-01-01
558	Â	91316	42318.0	2	2013-01-01
558	Â	91317	258109.0	2	2013-01-01
558	Â	91318	10339.0	2	2013-01-01
558	Â	91414	5804099.0	1	2013-01-01
558	Â	91418	107724.0	1	2013-01-01
558	Â	91501	22263.0	1	2013-01-01
558	Â	91502	574.0	1	2013-01-01
558	Â	91507	434036.0	2	2013-01-01
558	Â	91508	280.0	2	2013-01-01
558	Â	91604	229558.0	1	2013-01-01
558	Â	91704	155.0	1	2013-01-01
558	Â	91802	176.0	1	2013-01-01
558	Ã	93001	2972256.0	1	2013-01-01
558	Ã	93301	0.0	1	2013-01-01
558	Ã	93302	0.0	1	2013-01-01
558	Ã	93801	422.0	1	2013-01-01
558	Ã	96001	2972395.0	2	2013-01-01
558	Ã	96301	0.0	2	2013-01-01
558	Ã	96302	0.0	2	2013-01-01
558	Ã	96801	283.0	2	2013-01-01
558	Â	99998	16572328.0	1	2013-01-01
558	Â	99999	7373874.0	2	2013-01-01
1281	À	10207	143000.0	2	2013-01-01
1281	À	10601	48.0	2	2013-01-01
1281	À	10603	405.0	2	2013-01-01
1281	À	10605	2756.0	1	2013-01-01
1281	À	10701	8000.0	2	2013-01-01
1281	À	10801	41946.0	2	2013-01-01
1281	À	20202	27721.0	1	2013-01-01
1281	À	20209	0.0	1	2013-01-01
1281	À	30102	20905.0	1	2013-01-01
1281	À	30110	1579.0	1	2013-01-01
1281	À	30202	7433.0	1	2013-01-01
1281	À	30204	7.0	1	2013-01-01
1281	À	30223	0.0	2	2013-01-01
1281	À	30602	92.0	1	2013-01-01
1281	À	31202	0.0	2	2013-01-01
1281	À	31203	55000.0	2	2013-01-01
1281	À	31302	0.0	2	2013-01-01
1281	À	32002	0.0	1	2013-01-01
1281	À	32003	0.0	1	2013-01-01
1281	À	32005	30000.0	1	2013-01-01
1281	À	40502	408.0	2	2013-01-01
1281	À	40701	1.0	2	2013-01-01
1281	À	40702	51241.0	2	2013-01-01
1281	À	40703	11542.0	2	2013-01-01
1281	À	40802	20986.0	2	2013-01-01
1281	À	40817	5841.0	2	2013-01-01
1281	À	40821	101.0	2	2013-01-01
1281	À	40905	0.0	2	2013-01-01
1281	À	40906	0.0	2	2013-01-01
1281	À	40909	0.0	2	2013-01-01
1281	À	40911	0.0	2	2013-01-01
1281	À	40912	0.0	2	2013-01-01
1281	À	40913	0.0	2	2013-01-01
1281	À	42104	3000.0	2	2013-01-01
1281	À	42105	14019.0	2	2013-01-01
1281	À	42107	53000.0	2	2013-01-01
1281	À	42203	0.0	2	2013-01-01
1281	À	42204	1050.0	2	2013-01-01
1281	À	42207	1770.0	2	2013-01-01
1281	À	42303	1547.0	2	2013-01-01
1281	À	42304	58511.0	2	2013-01-01
1281	À	42305	141475.0	2	2013-01-01
1281	À	42306	249707.0	2	2013-01-01
1281	À	45203	0.0	1	2013-01-01
1281	À	45204	7000.0	1	2013-01-01
1281	À	45205	1095.0	1	2013-01-01
1281	À	45206	148875.0	1	2013-01-01
1281	À	45207	72068.0	1	2013-01-01
1281	À	45208	56382.0	1	2013-01-01
1281	À	45215	2235.0	2	2013-01-01
1281	À	45306	400.0	1	2013-01-01
1281	À	45307	1113.0	1	2013-01-01
1281	À	45315	12.0	2	2013-01-01
1281	À	45404	380.0	1	2013-01-01
1281	À	45405	5395.0	1	2013-01-01
1281	À	45406	50585.0	1	2013-01-01
1281	À	45407	135921.0	1	2013-01-01
1281	À	45408	52491.0	1	2013-01-01
1281	À	45415	48.0	2	2013-01-01
1281	À	45505	4030.0	1	2013-01-01
1281	À	45506	24006.0	1	2013-01-01
1281	À	45812	9200.0	1	2013-01-01
1281	À	45814	7065.0	1	2013-01-01
1281	À	45818	15283.0	2	2013-01-01
1281	À	45912	117.0	1	2013-01-01
1281	À	45914	82.0	1	2013-01-01
1281	À	45918	199.0	2	2013-01-01
1281	À	47407	0.0	2	2013-01-01
1281	À	47408	0.0	1	2013-01-01
1281	À	47411	15345.0	2	2013-01-01
1281	À	47416	0.0	2	2013-01-01
1281	À	47422	1.0	2	2013-01-01
1281	À	47423	48.0	1	2013-01-01
1281	À	47425	148.0	2	2013-01-01
1281	À	47426	86.0	2	2013-01-01
1281	À	47427	2658.0	1	2013-01-01
1281	À	50205	152971.0	1	2013-01-01
1281	À	50220	2756.0	2	2013-01-01
1281	À	50221	405.0	1	2013-01-01
1281	À	60301	690.0	2	2013-01-01
1281	À	60302	1669.0	1	2013-01-01
1281	À	60305	0.0	2	2013-01-01
1281	À	60307	0.0	2	2013-01-01
1281	À	60308	0.0	1	2013-01-01
1281	À	60309	25.0	2	2013-01-01
1281	À	60310	0.0	1	2013-01-01
1281	À	60311	0.0	2	2013-01-01
1281	À	60312	21.0	1	2013-01-01
1281	À	60320	6.0	2	2013-01-01
1281	À	60401	94898.0	1	2013-01-01
1281	À	60404	21820.0	1	2013-01-01
1281	À	60601	4712.0	2	2013-01-01
1281	À	60701	0.0	1	2013-01-01
1281	À	61002	79.0	1	2013-01-01
1281	À	61008	4.0	1	2013-01-01
1281	À	61009	0.0	1	2013-01-01
1281	À	61011	0.0	1	2013-01-01
1281	À	61209	0.0	1	2013-01-01
1281	À	61403	158.0	1	2013-01-01
1281	À	61501	2756.0	2	2013-01-01
1281	À	70601	140615.0	2	2013-01-01
1281	À	70603	1163.0	2	2013-01-01
1281	À	70606	100294.0	1	2013-01-01
1281	À	70608	1221.0	1	2013-01-01
1281	À	70611	5734.0	1	2013-01-01
1281	Â	90901	7602.0	1	2013-01-01
1281	Â	90902	4758.0	1	2013-01-01
1281	Â	91003	0.0	2	2013-01-01
1281	Â	91004	0.0	2	2013-01-01
1281	Â	91312	1026565.0	2	2013-01-01
1281	Â	91315	336.0	2	2013-01-01
1281	Â	91316	126.0	2	2013-01-01
1281	Â	91317	236703.0	2	2013-01-01
1281	Â	91411	56895.0	1	2013-01-01
1281	Â	91414	1309449.0	1	2013-01-01
1281	Â	91417	20000.0	1	2013-01-01
1281	Â	91604	342.0	1	2013-01-01
1281	Â	91704	2032.0	1	2013-01-01
1281	Â	91802	21852.0	1	2013-01-01
1281	Ä	98010	135060.0	1	2013-01-01
1281	Ä	98050	83814.0	2	2013-01-01
1281	Ä	98070	51246.0	2	2013-01-01
1281	Â	99998	1263730.0	1	2013-01-01
1281	Â	99999	1422930.0	2	2013-01-01
1326	À	10207	59587623.0	2	2013-01-01
1326	À	10601	2417297.0	2	2013-01-01
1326	À	10602	1810961.0	2	2013-01-01
1326	À	10603	370189.0	2	2013-01-01
1326	À	10605	132902.0	1	2013-01-01
1326	À	10701	2979381.0	2	2013-01-01
1326	À	10801	20892102.0	2	2013-01-01
1326	À	20202	14679460.0	1	2013-01-01
1326	À	20208	19920261.0	1	2013-01-01
1326	À	20209	3511229.0	1	2013-01-01
1326	À	20302	0.0	1	2013-01-01
1326	À	30102	21899112.0	1	2013-01-01
1326	À	30109	4779776.0	2	2013-01-01
1326	À	30110	2145317.0	1	2013-01-01
1326	À	30111	884472.0	2	2013-01-01
1326	À	30114	21145372.0	1	2013-01-01
1326	À	30119	5.0	1	2013-01-01
1326	À	30122	4.0	2	2013-01-01
1326	À	30126	16040.0	2	2013-01-01
1326	À	30202	6862352.0	1	2013-01-01
1326	À	30204	5408500.0	1	2013-01-01
1326	À	30210	41300.0	1	2013-01-01
1326	À	30213	13580.0	1	2013-01-01
1326	À	30220	2012586.0	2	2013-01-01
1326	À	30221	0.0	1	2013-01-01
1326	À	30222	372651.0	2	2013-01-01
1326	À	30223	0.0	2	2013-01-01
1326	À	30226	1109.0	2	2013-01-01
1326	À	30231	69864.0	2	2013-01-01
1326	À	30232	5879396.0	2	2013-01-01
1326	À	30233	6954930.0	1	2013-01-01
1326	À	30301	499241691.0	2	2013-01-01
1326	À	30302	499241691.0	1	2013-01-01
1326	À	30402	1135859.0	1	2013-01-01
1326	À	30404	0.0	1	2013-01-01
1326	À	30408	0.0	2	2013-01-01
1326	À	30409	0.0	1	2013-01-01
1326	À	30601	3060205.0	2	2013-01-01
1326	À	30603	79.0	2	2013-01-01
1326	À	30606	352257.0	2	2013-01-01
1326	À	31204	0.0	2	2013-01-01
1326	À	31302	0.0	2	2013-01-01
1326	À	31303	0.0	2	2013-01-01
1326	À	31304	32767683.0	2	2013-01-01
1326	À	31305	16784687.0	2	2013-01-01
1326	À	31306	5325559.0	2	2013-01-01
1326	À	31307	1785000.0	2	2013-01-01
1326	À	31308	75932.0	2	2013-01-01
1326	À	31309	39613166.0	2	2013-01-01
1326	À	31401	0.0	2	2013-01-01
1326	À	31402	0.0	2	2013-01-01
1326	À	31403	0.0	2	2013-01-01
1326	À	31404	644107.0	2	2013-01-01
1326	À	31405	18223620.0	2	2013-01-01
1326	À	31406	456115.0	2	2013-01-01
1326	À	31407	25639581.0	2	2013-01-01
1326	À	31408	1737659.0	2	2013-01-01
1326	À	31409	2723028.0	2	2013-01-01
1326	À	31501	2616479.0	2	2013-01-01
1326	À	31502	0.0	2	2013-01-01
1326	À	31503	0.0	2	2013-01-01
1326	À	31504	8876014.0	2	2013-01-01
1326	À	31506	3917.0	2	2013-01-01
1326	À	31601	6846632.0	2	2013-01-01
1326	À	31602	0.0	2	2013-01-01
1326	À	31603	0.0	2	2013-01-01
1326	À	31604	0.0	2	2013-01-01
1326	À	31605	0.0	2	2013-01-01
1326	À	31606	37966.0	2	2013-01-01
1326	À	31607	1146714.0	2	2013-01-01
1326	À	31608	1390428.0	2	2013-01-01
1326	À	31703	0.0	2	2013-01-01
1326	À	31902	0.0	1	2013-01-01
1326	À	31904	33000000.0	1	2013-01-01
1326	À	32002	0.0	1	2013-01-01
1326	À	32003	0.0	1	2013-01-01
1326	À	32004	39641558.0	1	2013-01-01
1326	À	32007	759318.0	1	2013-01-01
1326	À	32102	3024845.0	1	2013-01-01
1326	À	32103	8871.0	1	2013-01-01
1326	À	32104	3702582.0	1	2013-01-01
1326	À	32105	817896.0	1	2013-01-01
1326	À	32106	911181.0	1	2013-01-01
1326	À	32107	759318.0	1	2013-01-01
1326	À	32109	3991875.0	1	2013-01-01
1326	À	32115	39919.0	2	2013-01-01
1326	À	32201	1186718.0	1	2013-01-01
1326	À	32202	0.0	1	2013-01-01
1326	À	32203	0.0	1	2013-01-01
1326	À	32204	5124087.0	1	2013-01-01
1326	À	32211	621094.0	2	2013-01-01
1326	À	32301	582486.0	1	2013-01-01
1326	À	32309	455591.0	1	2013-01-01
1326	À	32401	0.0	1	2013-01-01
1326	À	32901	42735208.0	2	2013-01-01
1326	À	32902	1262834.0	1	2013-01-01
1326	À	40502	8584611.0	2	2013-01-01
1326	À	40503	84044.0	2	2013-01-01
1326	À	40601	2098.0	2	2013-01-01
1326	À	40602	92937.0	2	2013-01-01
1326	À	40603	12443.0	2	2013-01-01
1326	À	40701	5073277.0	2	2013-01-01
1326	À	40702	90245994.0	2	2013-01-01
1326	À	40703	3259957.0	2	2013-01-01
1326	À	40802	3009923.0	2	2013-01-01
1326	À	40804	117.0	2	2013-01-01
1326	À	40805	1458.0	2	2013-01-01
1326	À	40807	4927372.0	2	2013-01-01
1326	À	40814	650.0	2	2013-01-01
1326	À	40815	56.0	2	2013-01-01
1326	À	40817	167749438.0	2	2013-01-01
1326	À	40818	2.0	2	2013-01-01
1326	À	40820	4953794.0	2	2013-01-01
1326	À	40821	595502.0	2	2013-01-01
1326	À	40901	71609.0	2	2013-01-01
1326	À	40903	74497.0	2	2013-01-01
1326	À	40906	0.0	2	2013-01-01
1326	À	40909	287.0	2	2013-01-01
1326	À	40910	5.0	2	2013-01-01
1326	À	40911	997118.0	2	2013-01-01
1326	À	40912	4.0	2	2013-01-01
1326	À	40913	2.0	2	2013-01-01
1326	À	41002	5000000.0	2	2013-01-01
1326	À	41003	7917000.0	2	2013-01-01
1326	À	41004	10000312.0	2	2013-01-01
1326	À	41101	1600000.0	2	2013-01-01
1326	À	41102	2721000.0	2	2013-01-01
1326	À	41103	4000000.0	2	2013-01-01
1326	À	41104	3500000.0	2	2013-01-01
1326	À	41405	21940000.0	2	2013-01-01
1326	À	41502	200000.0	2	2013-01-01
1326	À	41503	2115007.0	2	2013-01-01
1326	À	41504	5695559.0	2	2013-01-01
1326	À	41505	1401000.0	2	2013-01-01
1326	À	41602	0.0	2	2013-01-01
1326	À	41603	9690000.0	2	2013-01-01
1326	À	41604	1510000.0	2	2013-01-01
1326	À	41605	0.0	2	2013-01-01
1326	À	41606	1400000.0	2	2013-01-01
1326	À	41702	12000.0	2	2013-01-01
1326	À	41703	9200.0	2	2013-01-01
1326	À	41704	76300.0	2	2013-01-01
1326	À	41705	35000.0	2	2013-01-01
1326	À	41803	113000.0	2	2013-01-01
1326	À	42001	2750933.0	2	2013-01-01
1326	À	42002	3996215.0	2	2013-01-01
1326	À	42003	1659481.0	2	2013-01-01
1326	À	42004	2715428.0	2	2013-01-01
1326	À	42005	4990116.0	2	2013-01-01
1326	À	42006	18505840.0	2	2013-01-01
1326	À	42007	5595408.0	2	2013-01-01
1326	À	42101	1048914.0	2	2013-01-01
1326	À	42102	33212679.0	2	2013-01-01
1326	À	42103	46748922.0	2	2013-01-01
1326	À	42104	14895978.0	2	2013-01-01
1326	À	42105	22752440.0	2	2013-01-01
1326	À	42106	10673224.0	2	2013-01-01
1326	À	42107	2151140.0	2	2013-01-01
1326	À	42202	0.0	2	2013-01-01
1326	À	42203	146500.0	2	2013-01-01
1326	À	42204	107000.0	2	2013-01-01
1326	À	42205	1365003.0	2	2013-01-01
1326	À	42206	543642.0	2	2013-01-01
1326	À	42207	17000.0	2	2013-01-01
1326	À	42301	4495186.0	2	2013-01-01
1326	À	42302	589.0	2	2013-01-01
1326	À	42303	157316.0	2	2013-01-01
1326	À	42304	3779590.0	2	2013-01-01
1326	À	42305	74769380.0	2	2013-01-01
1326	À	42306	32562561.0	2	2013-01-01
1326	À	42307	476007.0	2	2013-01-01
1326	À	42309	1098.0	2	2013-01-01
1326	À	42310	108.0	2	2013-01-01
1326	À	42311	683.0	2	2013-01-01
1326	À	42312	549.0	2	2013-01-01
1326	À	42313	8668.0	2	2013-01-01
1326	À	42314	12624.0	2	2013-01-01
1326	À	42315	10060.0	2	2013-01-01
1326	À	42502	196828.0	2	2013-01-01
1326	À	42503	9320352.0	2	2013-01-01
1326	À	42504	10506802.0	2	2013-01-01
1326	À	42505	1313340.0	2	2013-01-01
1326	À	42506	2284270.0	2	2013-01-01
1326	À	42507	30239571.0	2	2013-01-01
1326	À	42601	138500.0	2	2013-01-01
1326	À	42603	1103.0	2	2013-01-01
1326	À	42604	142554.0	2	2013-01-01
1326	À	42605	1365170.0	2	2013-01-01
1326	À	42606	1421626.0	2	2013-01-01
1326	À	42607	17871.0	2	2013-01-01
1326	À	42609	21.0	2	2013-01-01
1326	À	42610	0.0	2	2013-01-01
1326	À	42611	11.0	2	2013-01-01
1326	À	42612	28.0	2	2013-01-01
1326	À	42613	376.0	2	2013-01-01
1326	À	42614	343.0	2	2013-01-01
1326	À	42615	262.0	2	2013-01-01
1326	À	43307	3800000.0	2	2013-01-01
1326	À	43701	1757608.0	2	2013-01-01
1326	À	43702	593561.0	2	2013-01-01
1326	À	43801	617228.0	2	2013-01-01
1326	À	43802	3070202.0	2	2013-01-01
1326	À	44001	8144618.0	2	2013-01-01
1326	À	44002	5837246.0	2	2013-01-01
1326	À	44003	0.0	2	2013-01-01
1326	À	44005	1505241.0	2	2013-01-01
1326	À	44007	92636735.0	2	2013-01-01
1326	À	44604	435.0	1	2013-01-01
1326	À	44605	250000.0	1	2013-01-01
1326	À	44606	98000.0	1	2013-01-01
1326	À	44615	4.0	2	2013-01-01
1326	À	44906	500000.0	1	2013-01-01
1326	À	45103	800000.0	1	2013-01-01
1326	À	45104	200000.0	1	2013-01-01
1326	À	45107	6319556.0	1	2013-01-01
1326	À	45108	39003636.0	1	2013-01-01
1326	À	45115	2298040.0	2	2013-01-01
1326	À	45201	4206722.0	1	2013-01-01
1326	À	45203	13810300.0	1	2013-01-01
1326	À	45204	35703802.0	1	2013-01-01
1326	À	45205	35541257.0	1	2013-01-01
1326	À	45206	131333386.0	1	2013-01-01
1326	À	45207	180228240.0	1	2013-01-01
1326	À	45208	184628633.0	1	2013-01-01
1326	À	45215	27444307.0	2	2013-01-01
1326	À	45306	50000.0	1	2013-01-01
1326	À	45401	177052.0	1	2013-01-01
1326	À	45403	43193.0	1	2013-01-01
1326	À	45404	80563.0	1	2013-01-01
1326	À	45405	68653.0	1	2013-01-01
1326	À	45406	344110.0	1	2013-01-01
1326	À	45407	199906.0	1	2013-01-01
1326	À	45408	939445.0	1	2013-01-01
1326	À	45410	39937.0	1	2013-01-01
1326	À	45415	57576.0	2	2013-01-01
1326	À	45502	9073.0	1	2013-01-01
1326	À	45503	133315.0	1	2013-01-01
1326	À	45504	942311.0	1	2013-01-01
1326	À	45505	18258973.0	1	2013-01-01
1326	À	45506	44229330.0	1	2013-01-01
1326	À	45507	46804199.0	1	2013-01-01
1326	À	45508	20691336.0	1	2013-01-01
1326	À	45509	10158539.0	1	2013-01-01
1326	À	45515	2526848.0	2	2013-01-01
1326	À	45601	2836399.0	1	2013-01-01
1326	À	45602	318913.0	1	2013-01-01
1326	À	45603	3657131.0	1	2013-01-01
1326	À	45604	54174800.0	1	2013-01-01
1326	À	45605	8205967.0	1	2013-01-01
1326	À	45606	30735566.0	1	2013-01-01
1326	À	45615	11582525.0	2	2013-01-01
1326	À	45701	472.0	1	2013-01-01
1326	À	45706	22569.0	1	2013-01-01
1326	À	45707	6454.0	1	2013-01-01
1326	À	45708	0.0	1	2013-01-01
1326	À	45715	250.0	2	2013-01-01
1326	À	45811	313254.0	1	2013-01-01
1326	À	45812	10387743.0	1	2013-01-01
1326	À	45814	15989.0	1	2013-01-01
1326	À	45815	14641606.0	1	2013-01-01
1326	À	45816	801946.0	1	2013-01-01
1326	À	45817	6821.0	1	2013-01-01
1326	À	45818	25550599.0	2	2013-01-01
1326	À	45912	63637.0	1	2013-01-01
1326	À	45914	72.0	1	2013-01-01
1326	À	45915	418097.0	1	2013-01-01
1326	À	45916	0.0	1	2013-01-01
1326	À	45917	236.0	1	2013-01-01
1326	À	45918	420761.0	2	2013-01-01
1326	À	47001	0.0	1	2013-01-01
1326	À	47002	2716364.0	1	2013-01-01
1326	À	47008	1504.0	2	2013-01-01
1326	À	47101	52398.0	1	2013-01-01
1326	À	47102	2121390.0	1	2013-01-01
1326	À	47103	10001387.0	1	2013-01-01
1326	À	47104	9941489.0	1	2013-01-01
1326	À	47105	144733.0	1	2013-01-01
1326	À	47108	34430.0	2	2013-01-01
1326	À	47301	10170611.0	1	2013-01-01
1326	À	47302	2304721.0	1	2013-01-01
1326	À	47303	0.0	1	2013-01-01
1326	À	47304	0.0	1	2013-01-01
1326	À	47308	47542.0	2	2013-01-01
1326	À	47401	30109768.0	2	2013-01-01
1326	À	47402	780616.0	1	2013-01-01
1326	À	47404	305127.0	1	2013-01-01
1326	À	47405	0.0	2	2013-01-01
1326	À	47407	2184.0	2	2013-01-01
1326	À	47408	167.0	1	2013-01-01
1326	À	47409	3976037.0	2	2013-01-01
1326	À	47410	2009599.0	1	2013-01-01
1326	À	47411	95.0	2	2013-01-01
1326	À	47416	288506.0	2	2013-01-01
1326	À	47417	81.0	1	2013-01-01
1326	À	47422	2395933.0	2	2013-01-01
1326	À	47423	5048328.0	1	2013-01-01
1326	À	47425	11370313.0	2	2013-01-01
1326	À	47426	6305865.0	2	2013-01-01
1326	À	47427	4497503.0	1	2013-01-01
1326	À	47801	2053328.0	1	2013-01-01
1326	À	47802	9387781.0	1	2013-01-01
1326	À	47803	35196807.0	1	2013-01-01
1326	À	47804	5549376.0	2	2013-01-01
1326	À	50104	137344.0	1	2013-01-01
1326	À	50105	261325.0	1	2013-01-01
1326	À	50106	1593658.0	1	2013-01-01
1326	À	50107	4570381.0	1	2013-01-01
1326	À	50108	137547.0	1	2013-01-01
1326	À	50109	0.0	1	2013-01-01
1326	À	50110	3752350.0	1	2013-01-01
1326	À	50118	46819967.0	1	2013-01-01
1326	À	50120	319969.0	2	2013-01-01
1326	À	50121	426955.0	1	2013-01-01
1326	À	50205	25305995.0	1	2013-01-01
1326	À	50206	289665.0	1	2013-01-01
1326	À	50207	284691.0	1	2013-01-01
1326	À	50208	190899.0	1	2013-01-01
1326	À	50209	7585325.0	1	2013-01-01
1326	À	50210	10582.0	1	2013-01-01
1326	À	50211	3429616.0	1	2013-01-01
1326	À	50218	3494084.0	1	2013-01-01
1326	À	50219	12673.0	2	2013-01-01
1326	À	50220	132902.0	2	2013-01-01
1326	À	50221	370189.0	1	2013-01-01
1326	À	50408	2993.0	2	2013-01-01
1326	À	50505	71555.0	1	2013-01-01
1326	À	50507	71555.0	2	2013-01-01
1326	À	50605	0.0	1	2013-01-01
1326	À	50606	108483.0	1	2013-01-01
1326	À	50608	8469.0	1	2013-01-01
1326	À	50618	17483330.0	1	2013-01-01
1326	À	50620	318218.0	2	2013-01-01
1326	À	50621	180327.0	1	2013-01-01
1326	À	50705	18.0	1	2013-01-01
1326	À	50706	2110105.0	1	2013-01-01
1326	À	50707	3595549.0	1	2013-01-01
1326	À	50708	8141624.0	1	2013-01-01
1326	À	50719	34797.0	2	2013-01-01
1326	À	50720	0.0	2	2013-01-01
1326	À	51401	0.0	1	2013-01-01
1326	À	51403	1467455.0	1	2013-01-01
1326	À	51404	3614888.0	1	2013-01-01
1326	À	51405	16627599.0	1	2013-01-01
1326	À	51406	3232094.0	1	2013-01-01
1326	À	51407	548567.0	1	2013-01-01
1326	À	51504	558273.0	1	2013-01-01
1326	À	51507	1000.0	1	2013-01-01
1326	À	51509	74769.0	1	2013-01-01
1326	À	51510	72775.0	2	2013-01-01
1326	À	52005	15000000.0	2	2013-01-01
1326	À	52006	10000000.0	2	2013-01-01
1326	À	52301	728180.0	2	2013-01-01
1326	À	52302	0.0	2	2013-01-01
1326	À	52303	3842209.0	2	2013-01-01
1326	À	52304	3280941.0	2	2013-01-01
1326	À	52305	28002610.0	2	2013-01-01
1326	À	52306	19451881.0	2	2013-01-01
1326	À	52307	2314487.0	2	2013-01-01
1326	À	52406	340149.0	2	2013-01-01
1326	À	52407	0.0	2	2013-01-01
1326	À	52501	679032.0	2	2013-01-01
1326	À	52503	3065677.0	1	2013-01-01
1326	À	52601	5791328.0	1	2013-01-01
1326	À	52602	9013253.0	2	2013-01-01
1326	À	60102	762717.0	1	2013-01-01
1326	À	60103	5514511.0	1	2013-01-01
1326	À	60104	334505.0	1	2013-01-01
1326	À	60202	9283539.0	1	2013-01-01
1326	À	60204	13435.0	1	2013-01-01
1326	À	60206	89800.0	2	2013-01-01
1326	À	60301	564566.0	2	2013-01-01
1326	À	60302	434572.0	1	2013-01-01
1326	À	60305	90.0	2	2013-01-01
1326	À	60306	516.0	1	2013-01-01
1326	À	60307	542.0	2	2013-01-01
1326	À	60308	7283.0	1	2013-01-01
1326	À	60309	45412.0	2	2013-01-01
1326	À	60310	637034.0	1	2013-01-01
1326	À	60311	21119.0	2	2013-01-01
1326	À	60312	2301253.0	1	2013-01-01
1326	À	60313	0.0	2	2013-01-01
1326	À	60314	188367.0	1	2013-01-01
1326	À	60322	392414.0	2	2013-01-01
1326	À	60323	353312.0	1	2013-01-01
1326	À	60324	807892.0	2	2013-01-01
1326	À	60347	0.0	1	2013-01-01
1326	À	60401	12820933.0	1	2013-01-01
1326	À	60404	36095.0	1	2013-01-01
1326	À	60411	179402.0	1	2013-01-01
1326	À	60412	4650.0	1	2013-01-01
1326	À	60601	5296461.0	2	2013-01-01
1326	À	60701	3556196.0	1	2013-01-01
1326	À	60901	355904.0	1	2013-01-01
1326	À	60903	282871.0	2	2013-01-01
1326	À	61002	2028.0	1	2013-01-01
1326	À	61008	50804.0	1	2013-01-01
1326	À	61009	61794.0	1	2013-01-01
1326	À	61010	666.0	1	2013-01-01
1326	À	61011	439281.0	1	2013-01-01
1326	À	61012	5435.0	2	2013-01-01
1326	À	61209	0.0	1	2013-01-01
1326	À	61210	0.0	1	2013-01-01
1326	À	61212	0.0	1	2013-01-01
1326	À	61213	0.0	1	2013-01-01
1326	À	61301	103.0	2	2013-01-01
1326	À	61304	234778.0	2	2013-01-01
1326	À	61403	1438185.0	1	2013-01-01
1326	À	61601	0.0	1	2013-01-01
1326	À	70601	475808859.0	2	2013-01-01
1326	À	70602	1045978.0	2	2013-01-01
1326	À	70603	470138902.0	2	2013-01-01
1326	À	70604	10148.0	2	2013-01-01
1326	À	70605	342669.0	2	2013-01-01
1326	À	70606	436292702.0	1	2013-01-01
1326	À	70607	201872.0	1	2013-01-01
1326	À	70608	474468271.0	1	2013-01-01
1326	À	70609	45220.0	1	2013-01-01
1326	À	70610	502148.0	1	2013-01-01
1326	À	70611	6436789.0	1	2013-01-01
1326	À	70613	308601.0	2	2013-01-01
1326	À	70614	8009539.0	1	2013-01-01
1326	Â	90701	68.0	1	2013-01-01
1326	Â	90702	6.0	1	2013-01-01
1326	Â	90704	0.0	1	2013-01-01
1326	Â	90705	2.0	1	2013-01-01
1326	Â	90803	16804727.0	1	2013-01-01
1326	Â	90901	24659107.0	1	2013-01-01
