cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	1942	105000	46137	46312	46297	46300	46297	46319	46331	46305	46319	46311	46322	46315	46315	46319	46312	46309	46324	46326	46351	52334	52340	52335	52341	52357	52354	52400	52418	52414	52421	52388	52367	52397	52408	52427	52496	52300	52300	52300
itogo	1942	106000	0	11909	55028	85349	84263	72582	158070	245250	257464	253144	251904	254847	181870	206261	56752	67250	77236	86859	95580	2720	2276	1800	2156	3099	3751	4597	15393	4131	5394	5026	6587	6848	8746	15800	12901	15123	12584	12621
itogo	1942	107000	116966791	143666300	133104170	130212592	131968211	133788818	136063986	134061955	139093152	140901958	144659826	143534356	146223475	145601909	142288828	153671519	156657731	152379026	153735961	165485081	174717634	177198311	175779037	174271676	165885408	168043009	173379395	165762305	157676567	164105569	165310495	174185433	171070834	176196647	180681191	192761156	197993802	208383693
itogo	1942	107100	116966791	143666300	133104170	130196592	131952906	133774208	136050071	134048735	139080627	140890128	144648691	143523916	146216823	145601909	142288828	153671519	156657731	152379026	153735961	165485081	174717634	177198311	175779037	173271676	165885408	168043009	173331807	165714717	157676567	164105569	165306187	174118185	171050107	176185581	180677445	192761156	197993802	207695017
itogo	1942	107110	85388235	108610605	104376948	100834419	98947930	99043125	101960155	101825270	106852202	107885192	109251543	111163717	110678130	107739700	111104818	110583844	118328109	118133684	119075783	126263125	133781669	137267615	134477874	137839452	124487730	129350853	132165089	126222366	114603097	121697175	116127040	128503482	125433210	125032979	128700946	136756008	137244377	144462734
itogo	1942	107120	1192331	3777319	3699751	3785393	3880342	3788023	3750725	3621420	3561566	3429204	3371082	3779829	3629798	2937294	2884182	2890862	2863821	2810144	2782629	2686706	2722220	2680042	2672128	2666838	2716741	2690156	2749121	2636148	2795546	2921558	2998872	3178312	3416740	3375629	3603800	3757243	3885717	3954414
itogo	1942	107130	11178147	12241615	5100514	6277355	9227131	5542481	6482632	4035041	4980480	6154217	9032604	5412191	8518164	13262153	6864948	19062822	12958350	8921490	9979652	14686277	13343868	12534930	13664839	7091850	12935660	7209493	8530419	5577227	8593285	6916194	14133537	12288860	5191900	9569086	7961878	8340526	9868524	6993939
itogo	1942	107140	19208078	19036761	19926957	19299425	19897503	25400579	23856559	24567004	23686379	23421515	22993462	23168179	23390731	21662762	21434880	21133991	22507451	22513708	21897897	21848973	24869877	24715724	24964196	25673536	25745277	28792507	29887178	31278976	31684639	32570642	32046738	30147531	37008257	38207887	40410821	43907379	46995184	52283930
itogo	1942	107900	0	0	0	16000	15305	14610	13915	13220	12525	11830	11135	10440	6652	0	0	0	0	0	0	0	0	0	0	1000000	0	0	47588	47588	0	0	4308	67248	20727	11066	3746	0	0	688676
itogo	1942	108000	3911787	5473143	5632717	5823345	5888884	5947346	5990623	5944951	5911876	6008362	6078424	5752808	5650033	5631456	5464373	5342681	5374406	5822825	5748485	5714129	5593944	5527643	5371910	5357051	5373066	5349426	5593442	5591124	5991355	5972538	5785274	5775210	5758640	5648903	5550395	5531827	5485336	5390600
itogo	1942	109000	199401	201628	2361	3831	6072	12093	75131	208620	244938	386099	320465	330028	232712	240066	14758	25139	74005	92324	109872	641733	787520	933295	650123	688640	731811	770390	77036	116223	204652	256525	332091	29227	30730	32546	114963	136238	157444	178337
itogo	1942	109100	199401	201628	2361	3831	6072	12093	75131	208620	244938	386099	320465	330028	232712	240066	14758	25139	74005	92324	109872	641733	787520	933295	650123	688640	731811	770390	77036	116223	204652	256525	332091	29227	30730	32546	114963	136238	157444	178337
itogo	1942	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	198000	18451	15870	12088	20633	34726	11277	23232	19360	24449	16328	16978	18355	33740	28210	22471	22900	39245	31617	18333	21836	22926	22233	16019	31387	19779	42898	27767	30278	35243	31092	50243	53824	377802	20376	28902	27010	29665	60542
itogo	1942	199000	1433261	3023978	4005459	3155793	3677573	2669288	2501580	2594784	2567513	2984638	3103857	3365837	3359462	3042402	3337106	3911252	3634628	3313068	3023847	6835962	3406329	3222765	6034800	6043101	5703985	12370331	5447636	5164637	5156066	5697855	5637887	6412100	6121118	6216139	6243611	7208734	10009708	9208902
itogo	1942	200000	173838627	194888936	194307240	203185608	211846623	205820478	207944318	207834055	205770095	213190198	222760235	219765905	238616203	226154374	225252968	238746334	240159093	235493211	239897078	261824060	269125574	271005033	272222386	275446895	268322596	277546051	265938712	253991634	248713140	259153657	259734775	267304827	259738104	262932788	266094666	287510633	302907956	302506508
itogo	1942	201000	25349236	24559281	25231820	25287848	26005173	25997018	26081906	26196808	26522325	27230022	27312711	27672657	27846237	28019432	27764133	27556495	27676460	27626503	27917490	27523171	27610916	27992172	28089400	28285216	28387889	28083000	27377778	27178712	25750587	25724147	25767013	25906295	25524887	25221380	20766553	20524215	19649348	19772367
itogo	1942	201100	18122818	18188724	18349156	18398740	19105595	19121155	19120311	19112877	19120214	19412097	19388684	19417775	19428320	19508991	19524945	19523895	19626745	19211895	19202588	18813447	18789832	18848007	18815530	19025954	18551990	18548946	18600110	17747055	18406615	18550091	18582501	18597413	18332838	18307134	18280271	18246413	18325313	18386261
itogo	1942	201110	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431	12584431
itogo	1942	201120	3230392	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742	3294742
itogo	1942	201130	2307995	2309551	2469983	2519567	3226422	3241982	3241138	3233704	3241041	3532924	3509511	3538602	3549147	3629818	3645772	3644722	3747572	3332722	3323415	2934274	2910659	2968834	2936357	3146781	2672817	2669773	2720937	1867882	2527442	2670918	2703328	2718240	2458135	2429869	2403006	2367240	2446140	2507088
itogo	1942	201200	7226418	6370557	6882664	6889108	6899578	6875863	6961595	7083931	7402111	7817925	7924027	8254882	8417917	8510441	8239188	8032600	8049715	8414608	8714902	8709724	8821084	9144165	9273870	9259262	9835899	9534054	8777668	9431657	7343972	6612677	6623133	6747503	6373684	6095881	1667917	1299016	345249	407320
itogo	1942	201210	1943738	-804431	22251	28695	39165	15450	101182	223518	541698	957512	1063610	1394465	1557500	222570	310157	103569	120684	485577	781713	776535	907895	1230976	1360681	1346073	1922710	-248149	-195739	458250	-1629435	-2360730	-2350274	-2205904	-2579723	-2862651	-7290615	-7659516	-8613283	169756
itogo	1942	201220	5282680	7174988	6860413	6860413	6860413	6860413	6860413	6860413	6860413	6860413	6860417	6860417	6860417	8287871	7929031	7929031	7929031	7929031	7933189	7933189	7913189	7913189	7913189	7913189	7913189	9782203	8973407	8973407	8973407	8973407	8973407	8953407	8953407	8958532	8958532	8958532	8958532	237564
itogo	1942	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561379	561379	561379	818365	818365	818365	978786	978786	978786
itogo	1942	202000	0	4000000	4000000	4000000	10387958	11354947	14218877	11519340	15506397	21527234	20209719	21574921	27880403	17841759	19886923	19802399	19598931	16855176	16511581	23806079	21303177	21775414	21231039	23216812	23650727	15030903	15204540	18572331	21603553	22973734	24124645	21635844	22940711	22463930	24466515	24931722	28478109	23309443
itogo	1942	203000	12039326	9735332	9606649	11336410	12024648	12189300	15369690	12024286	7996762	7167075	6581244	7915203	16437835	11001515	8716665	7871469	7211078	8323537	10011587	9986118	10848077	9945512	8495147	7384919	18269887	14520853	9551938	10548311	7793628	9180341	6644269	8408830	8584032	9390607	7893589	9985644	18548878	10188538
itogo	1942	203100	12025641	9729592	9594844	11316942	12015566	12153661	15340085	12001989	7982199	7142376	6556024	7892790	16406946	10981966	8698657	7844335	7189541	8293566	9974957	9952894	10818055	9921662	8470863	7365564	18231641	14480298	9520701	10517379	7774736	9154217	5605304	6389935	5252877	9378247	7883200	9970835	18525983	10179680
itogo	1942	203200	1509	2149	1766	642	1586	10451	2424	3087	2186	1328	5109	8077	16591	2571	1895	4846	5129	4764	9357	7471	7982	2738	5529	7302	4572	10058	7498	15427	4957	4652	1009755	2012864	3325704	5439	4007	9670	17331	2729
itogo	1942	203900	12176	3591	10039	18826	7496	25188	27181	19210	12377	23371	20111	14336	14298	16978	16113	22288	16408	25207	27273	25753	22040	21112	18755	12053	33674	30497	23739	15505	13935	21472	29210	6031	5451	6921	6382	5139	5564	6129
itogo	1942	204000	27764945	23601828	19899897	23181342	22658138	14151004	17301244	26184378	19400396	11593325	24717530	15819594	18228886	16990519	21841085	21761966	21487915	15921369	17294738	18444978	16161816	19434639	22128206	28367815	20442616	19142941	23240618	20080594	22663714	30392299	20014882	26435845	26398153	24185543	24197858	37229050	27538255	28777120
itogo	1942	205000	68358623	87737330	85185501	86877717	89167698	89460622	86627092	83228005	87903278	95654958	93904337	95680844	91428170	97493002	92402060	100165148	100755380	102562110	105134451	120136834	133303061	132342462	130492791	130485869	124399484	148761678	144479562	135742741	128845594	127419003	142846803	142574575	139102626	143601868	145601208	150861872	160657440	169468443
itogo	1942	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	205300	12592670	20460162	20537746	14919577	12523001	15331500	17428036	15498443	14031727	16920700	14673687	16176571	11524928	15860891	13724018	10271837	11357860	12756844	14033435	16911059	18924643	19877380	14860750	14158487	13220895	14368270	16301570	18353635	15603583	14948353	17964782	15297856	15286860	16240255	18433496	17007131	20691705	25035679
itogo	1942	205400	59750	268327	275911	271827	257362	217866	255532	694391	338159	297790	270978	192957	253433	4864723	4325061	5316167	5496311	5353724	5538216	5504017	5729154	4355337	3926936	4542324	2436931	2154276	2194682	639029	152343	145692	551504	1157402	1267258	1246899	2150192	1564748	1825341	2034902
itogo	1942	205500	33899711	30715876	28766283	36388335	41071577	38027421	32913629	31187406	35994692	42429927	42941352	42565889	42596722	40603490	37490600	47537615	45714398	44558490	46381551	58159230	66538533	65658567	67733390	67561413	66055468	81890364	75602580	68906562	64787429	64548470	78331528	79596264	75814053	80081958	77004777	82489047	90883426	91095808
itogo	1942	205510	1100000	0	2000000	5000000	5000000	0	0	0	2905455	2905455	2995455	2515000	2990000	3000000	3000000	3000000	0	0	3553691	3600000	3600000	3600000	3600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55113
itogo	1942	205520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	205530	32799711	30715876	26766283	31388335	36071577	38027421	32913629	31187406	33089237	39524472	39945897	40050889	39606722	37603490	34490600	44537615	45714398	44558490	42827860	54559230	62938533	62058567	64133390	67561413	66055468	81890364	75602580	68906562	64787429	64548470	78331528	79596264	75814053	80081958	77004777	82489047	90883426	91040695
itogo	1942	205600	21800791	36287712	35599524	35291107	35308811	35877475	36023658	35841283	37531971	35999960	36011889	36736948	37045080	36155345	36853962	37031031	38175789	39877947	39166347	39543010	42092156	42434908	43955193	44202923	42665918	50329148	50357343	47824327	48278354	47753519	45981089	46505444	46714471	46020309	47997746	49786308	47239522	51280962
itogo	1942	205700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2408	1775	6152	5982	982	0	2502	1721	3139	212	1522	1087
itogo	1942	205900	5701	5253	6037	6871	6947	6360	6237	6482	6729	6581	6431	8479	8007	8553	8419	8498	11022	15105	14902	19518	18575	16270	16522	20722	20272	19620	20979	17413	17733	16987	16918	17609	17482	10726	11858	14426	15924	20005
itogo	1942	206000	20000000	20000000	20000000	20000000	20000000	20000000	16209260	20000000	20000000	20000000	20000000	20000000	25000000	25000000	20000000	20000000	20000000	20000000	20000000	15000000	15000000	15000000	15000000	15000000	11542403	11598343	11978354	11978354	11978354	11978354	7478355	8337372	3988887	4668568	4963569	4963569	6956758	6956758
itogo	1942	207000	14137599	17545740	23012637	24304157	22880160	23379255	22360892	18744481	18844748	19235809	18762471	19542236	19801439	22197902	26895773	33272238	34673556	35194818	34167818	38027789	35696606	35018436	34139216	29939936	29532910	27423652	21185278	17146876	15041975	15556253	16836400	17652156	16426129	15936406	15431622	15191114	16087211	17899168
itogo	1942	208000	0	0	1	79	93	464	66449	67850	68331	70170	70471	71247	63092	71876	4178	3318	743	603	655	528	478	353	540	479	607	5346	280	249	209	58	221	130	672	1203	2832	1131	2796	246
itogo	1942	209000	3275252	4309916	4244536	4308269	4521044	4561658	4716329	4898367	5083921	4960695	4928583	4932929	4975393	5193078	5340016	5878036	6147541	6111374	6311964	6463475	6637337	6664998	6762788	6964786	6964120	7465304	7625813	7852936	9959185	10829862	11060095	11170971	11847663	12353933	17102902	17509976	18240795	18164365
itogo	1942	209100	148139	276139	262560	263081	182403	182403	166800	194018	174824	111008	134664	134419	158668	148783	148544	181330	184611	184676	185557	215898	216101	251770	234658	288719	333785	566382	567010	625187	103853	131312	130824	132101	133042	175741	178094	182534	219018	225612
itogo	1942	209200	3973	3596	5924	3530	6108	3971	4048	3812	3857	3723	3828	3801	3748	3565	3663	3750	3801	3874	6931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	209300	0	1542	2262	2271	17533	40776	39516	58500	58889	79030	79564	80072	80599	81125	81651	82177	82703	0	0	0	0	2800	7346	4579	1869	3554	28872	32896	37960	33413	33668	33930	34192	24810	25039	25260	25489	25719
itogo	1942	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016777	2318042	2299385	2215994	2446875	2480256	2479785	2416051	2587582	2641031
itogo	1942	209500	0	2000	0	0	0	0	16080	0	0	0	3000	3000	3000	3000	33314	33773	33943	34273	35382	35890	36247	35345	32061	38192	32729	35245	36050	35687	35698	34735	33630	17863	18466	19693	21697	24661	10100	11000
itogo	1942	209600	1191017	1592235	1222087	1088513	1068314	1000595	971696	959874	1048515	1025595	1089229	1116433	1086077	1152783	1267202	1296661	1441059	1505483	1281781	1134921	1063168	1126817	1141693	1233761	1128619	1416566	1442157	1308920	1421297	1582123	1470693	1568725	1775115	1459529	5650409	5755032	4674786	4486291
itogo	1942	209700	236427	313001	396147	385552	360010	400487	362215	350753	313169	281616	276376	260179	245459	244838	233250	247446	231339	213175	212064	207144	208236	210772	201129	205841	203254	207676	200361	186488	188704	187346	188846	190835	199862	215491	212943	221716	271191	309205
itogo	1942	209800	1300225	1574097	1779156	1985348	2256856	2368134	2496684	2693875	2892165	2823568	2689656	2650428	2696962	2685136	2683909	3135361	3316300	3323629	3542757	3840993	4052815	4026481	4163045	4164514	4191084	4167915	4150791	4448742	4910053	5325682	5660238	5915050	6051021	6684382	7275431	7536472	8111199	8652516
itogo	1942	209900	395471	547306	576400	579974	629820	565292	659290	637535	592502	636155	652266	684597	700880	873848	888483	897538	853785	846264	1047492	1028629	1060770	1011013	982856	1029180	1072780	1067966	1200572	1215016	1244843	1217209	1242811	1096473	1189090	1294031	1259504	1348250	2341430	1812991
itogo	1942	298000	7919	0	1129	2535	8212	46304	0	0	0	0	0	0	0	907	0	3117	1463	1860	3255	1579	5174	307	1057	2548	0	1718	1241	0	1821	4570	6222	0	0	2983	5004	0	0	0
itogo	1942	299000	2905727	3399509	3125070	3887251	4193499	4679906	4992579	4970540	4443937	5750910	6273169	6556274	6954748	2344384	2402135	2432148	2606026	2895861	2543539	2433509	2558932	2830740	5882202	5798515	5131953	5512313	5293310	4890530	5074520	5095036	4955870	5182809	4924344	5106367	5663014	6312340	6748366	7970060
itogo	1942	307101	1136380	1879018	1632375	2000298	2226782	2464205	2648169	2751465	2831953	2716769	2571738	2597333	2600231	2593976	2593458	3266965	3592056	3585817	3937293	4070126	4305930	4287758	4266609	4247327	4508464	4370151	4190247	4892382	5249988	6654661	7324385	7240444	7163017	8519489	8696354	8743560	8865567	9342489
